system,SOD,nPRN,vtec_1,vtec_2,vtec_3,vtec_4,vtec_5,vtec_6,vtec_7,vtec_8,vtec_9,vtec_10,vtec_11,vtec_12,vtec_13,vtec_14,vtec_15,vtec_16,vtec_17,vtec_18,vtec_19,vtec_20,vtec_21,vtec_22,vtec_23,vtec_24,vtec_25,vtec_26,vtec_27,vtec_28,vtec_29,vtec_30,vtec_31,vtec_32,stec_1,stec_2,stec_3,stec_4,stec_5,stec_6,stec_7,stec_8,stec_9,stec_10,stec_11,stec_12,stec_13,stec_14,stec_15,stec_16,stec_17,stec_18,stec_19,stec_20,stec_21,stec_22,stec_23,stec_24,stec_25,stec_26,stec_27,stec_28,stec_29,stec_30,stec_31,stec_32,roti_1,roti_2,roti_3,roti_4,roti_5,roti_6,roti_7,roti_8,roti_9,roti_10,roti_11,roti_12,roti_13,roti_14,roti_15,roti_16,roti_17,roti_18,roti_19,roti_20,roti_21,roti_22,roti_23,roti_24,roti_25,roti_26,roti_27,roti_28,roti_29,roti_30,roti_31,roti_32,ipplat_1,ipplat_2,ipplat_3,ipplat_4,ipplat_5,ipplat_6,ipplat_7,ipplat_8,ipplat_9,ipplat_10,ipplat_11,ipplat_12,ipplat_13,ipplat_14,ipplat_15,ipplat_16,ipplat_17,ipplat_18,ipplat_19,ipplat_20,ipplat_21,ipplat_22,ipplat_23,ipplat_24,ipplat_25,ipplat_26,ipplat_27,ipplat_28,ipplat_29,ipplat_30,ipplat_31,ipplat_32,ipplon_1,ipplon_2,ipplon_3,ipplon_4,ipplon_5,ipplon_6,ipplon_7,ipplon_8,ipplon_9,ipplon_10,ipplon_11,ipplon_12,ipplon_13,ipplon_14,ipplon_15,ipplon_16,ipplon_17,ipplon_18,ipplon_19,ipplon_20,ipplon_21,ipplon_22,ipplon_23,ipplon_24,ipplon_25,ipplon_26,ipplon_27,ipplon_28,ipplon_29,ipplon_30,ipplon_31,ipplon_32
GPS,46321,32,70.48033033327971,,,,,,66.43340949010098,,,,,,,40.21510063664665,,,77.72079918133244,,,,,,,,,,,,,93.93262582963104,,,84.86911510648989,,,,,,69.02369023878182,,,,,,,68.94646724566607,,,107.42632674387065,,,,,,,,,,,,,99.90919978115511,,,0.02547848696839878,,,,,,0.08282612552311953,,,,,,,0.04075451321233457,,,0.08428221899182214,,,,,,,,,,,,,0.03750903261153617,,,19.319719969696724,,,,,,17.966782917955385,,,,,,,22.37722876806044,,,19.085117666007914,,,,,,,,,,,,,19.33649951785159,,,101.01967630088467,,,,,,99.04573054472574,,,,,,,96.76990667610576,,,95.89254726997903,,,,,,,,,,,,,97.93886340159332,,
GPS,46351,32,70.34167519202404,,,,,,66.53797551023706,,,,,,,40.16893967998739,,,77.617902488923,,,,,,,,,,,,,94.08129185629198,,,84.77434202048741,,,,,,69.22422638737345,,,,,,,68.69409125098159,,,107.17814742113197,,,,,,,,,,,,,99.96943304206641,,,0.02457449792198832,,,,,,0.07692919393365318,,,,,,,0.06967632193553924,,,0.08647195322965541,,,,,,,,,,,,,0.0557294630956407,,,19.33568194174754,,,,,,17.95175234601105,,,,,,,22.369205315376323,,,19.101542278333607,,,,,,,,,,,,,19.322367871222113,,,101.02123533423361,,,,,,99.04763549261924,,,,,,,96.79274236634615,,,95.90087461160863,,,,,,,,,,,,,97.94190976889452,,
GPS,46381,32,70.16191593116082,,,,,,66.62847088775393,,,,,,,40.24707050890585,,,77.48776571375174,,,,,,,,,,,,,94.30690214995602,,,84.63271067254001,,,,,,69.41217241373738,,,,,,,68.64013792602915,,,106.89527734092368,,,,,,,,,,,,,100.11293625649219,,,0.02195628284649869,,,,,,0.09553272843667736,,,,,,,0.08094216720162141,,,0.079949013928724,,,,,,,,,,,,,0.05014048360322223,,,19.35165843082529,,,,,,17.93668376735576,,,,,,,22.36111874654709,,,19.11792093793644,,,,,,,,,,,,,19.308245093275612,,,101.0228379067702,,,,,,99.04953842905277,,,,,,,96.8154737239401,,,95.90920800948119,,,,,,,,,,,,,97.94492003361684,,
GPS,46411,32,69.98360617989414,,,,,,66.71057258220134,,,,,,,40.31411962062432,,,77.37245168181818,,,,,,,,,,,,,94.6454776166062,,,84.49458169341213,,,,,,69.59338556515331,,,,,,,68.56852217923492,,,106.6342965693494,,,,,,,,,,,,,100.37754007895458,,,0.02360647191500299,,,,,,0.18155608426141537,,,,,,,0.11882593221440976,,,0.10564090738105561,,,,,,,,,,,,,0.04532286903015785,,,19.367650061494313,,,,,,17.921576630192554,,,,,,,22.352969657761587,,,19.134253943258027,,,,,,,,,,,,,19.294130782353417,,,101.0244844235922,,,,,,99.05143965016853,,,,,,,96.83810085137858,,,95.9175479327538,,,,,,,,,,,,,97.94789455751202,,
GPS,46441,32,69.76425711035415,,,,,,66.83655662194906,,,,,,,40.38567189071252,,,77.31962349214024,,,,,,,,,,,,,94.89135883669758,,,84.30950394965376,,,,,,69.82221171133332,,,,,,,68.50403178122153,,,106.4590915975916,,,,,,,,,,,,,100.54598199638136,,,0.018722459302454572,,,,,,0.1700693838689985,,,,,,,0.08808088601462907,,,0.08983402479223086,,,,,,,,,,,,,0.06385478434324604,,,19.38365746066965,,,,,,17.906430377675946,,,,,,,22.34475864273521,,,19.150541585903454,,,,,,,,,,,,,19.280024537081857,,,101.02617529384895,,,,,,99.0533394533935,,,,,,,96.86062385500115,,,95.9258948469363,,,,,,,,,,,,,97.95083369969528,,
GPS,46471,32,69.44190678221972,,,,,,66.98658219437746,,,,,,,40.40535663290878,,,77.28048482221499,,,,,,,,,,,,,95.09937706654179,,,84.00371800076465,,,,,,70.07818061298633,,,,,,,68.35763014027063,,,106.3039946061385,,,,,,,,,,,,,100.67632143205833,,,0.037262006505734344,,,,,,0.21275313172818205,,,,,,,0.09059710763910458,,,0.0850247870812532,,,,,,,,,,,,,0.07194206191317319,,,19.39968125768957,,,,,,17.891244447847658,,,,,,,22.336486292683002,,,19.16678415069493,,,,,,,,,,,,,19.26592595634008,,,101.02791093081026,,,,,,99.05523813747699,,,,,,,96.88304284497072,,,95.93424921391794,,,,,,,,,,,,,97.95373781668698,,
GPS,46501,32,69.14033567624983,,,,,,67.09781719590796,,,,,,,40.425908469882266,,,77.28190492149926,,,,,,,,,,,,,95.37313656305318,,,83.72410867699469,,,,,,70.29589606504766,,,,,,,68.21294946888301,,,106.20493423911435,,,,,,,,,,,,,100.87779349615741,,,0.04921534268648754,,,,,,0.20290571063110097,,,,,,,0.06364723263604387,,,0.07816040712048364,,,,,,,,,,,,,0.09513147712942921,,,19.415722084382057,,,,,,17.876018273561357,,,,,,,22.328153196292867,,,19.182981915742804,,,,,,,,,,,,,19.251834639227567,,,101.02969175193584,,,,,,99.05713600252946,,,,,,,96.90535793524877,,,95.94261149200271,,,,,,,,,,,,,97.9566072624539,,
GPS,46531,32,68.8523279446681,,,,,,67.20460848404866,,,,,,,40.49242713001195,,,77.2066054330902,,,,,,,,,,,,,95.59556809416642,,,83.46213159568353,,,,,,70.5110753495702,,,,,,,68.14085063918023,,,106.00479059981896,,,,,,,,,,,,,101.02703324033084,,,0.1147680456934923,,,,,,0.22759126730719947,,,,,,,0.08196748607637969,,,0.08535074309368794,,,,,,,,,,,,,0.06171117914454738,,,19.431780575148508,,,,,,17.860751282407076,,,,,,,22.319759939698397,,,19.199135152520068,,,,,,,,,,,,,19.237750185032596,,,101.03151817894687,,,,,,99.05903335006198,,,,,,,96.92756924357232,,,95.9509821359457,,,,,,,,,,,,,97.95944238844993,,
GPS,46561,32,68.60639642421205,,,,,,67.37956270597613,,,,,,,40.57640120011909,,,77.131298571722,,,,,,,,,,,,,95.78919149083904,,,83.2517829983939,,,,,,70.79962160076016,,,,,,,68.09613607094124,,,105.80639810946988,,,,,,,,,,,,,101.14786216299356,,,0.14269460342808002,,,,,,0.11894860788796202,,,,,,,0.048102586321530194,,,0.08589138275878999,,,,,,,,,,,,,0.08625953602127581,,,19.44785736703308,,,,,,17.845442896640048,,,,,,,22.31130710644905,,,19.215244125921426,,,,,,,,,,,,,19.22367219319951,,,101.03339063789757,,,,,,99.06093048302557,,,,,,,96.94967689143854,,,95.95936159698162,,,,,,,,,,,,,97.96224354365668,,
GPS,46591,32,68.25374865469351,,,,,,67.48455552535205,,,,,,,40.61108251107539,,,77.08896565077634,,,,,,,,,,,,,95.96191878905518,,,82.91574454089877,,,,,,71.01724651467245,,,,,,,67.97422026492913,,,105.65380707070912,,,,,,,,,,,,,101.24867367896402,,,0.14375096571347012,,,,,,0.04736176838375042,,,,,,,0.06974977061731921,,,0.08584382984131815,,,,,,,,,,,,,0.050246768515541246,,,19.463953099798292,,,,,,17.83009253310821,,,,,,,22.302795277486595,,,19.231309094322594,,,,,,,,,,,,,19.2096002632971,,,101.03530955924789,,,,,,99.06282770585067,,,,,,,96.97168100407278,,,95.96775032285296,,,,,,,,,,,,,97.96501107462353,,
GPS,46621,32,67.84758896889863,,,,,,67.59433587694988,,,,,,,40.57356450778057,,,77.00439013311214,,,,,,,,,,,,,96.12122833198447,,,82.5171480524883,,,,,,71.2420268858217,,,,,,,67.73989909499241,,,105.44647768840349,,,,,,,,,,,,,101.33737815561551,,,0.12854195983642633,,,,,,0.05084598592885677,,,,,,,0.061689231177988156,,,0.08554449800371368,,,,,,,,,,,,,0.08895433998867304,,,19.48006841600237,,,,,,17.814699603168844,,,,,,,22.29422503111529,,,19.247330309648824,,,,,,,,,,,,,19.195533994986054,,,101.03727537793766,,,,,,99.0647253244887,,,,,,,96.9935817104142,,,95.97614875784242,,,,,,,,,,,,,97.96774532550727,,
GPS,46651,32,67.48866292626585,,,,,,67.72034304379335,,,,,,,40.615811989199734,,,76.91598002786404,,,,,,,,,,,,,96.30903147156826,,,82.17615808383792,,,,,,71.48600950115116,,,,,,,67.63054323182504,,,105.23576679666408,,,,,,,,,,,,,101.45799571620691,,,0.10565598003005736,,,,,,0.05670727973379939,,,,,,,0.026770420451433224,,,0.08125225194804879,,,,,,,,,,,,,0.0758048368230254,,,19.496203961072197,,,,,,17.799263512616236,,,,,,,22.285596942978344,,,19.26330801742903,,,,,,,,,,,,,19.181472987987327,,,101.0392885334609,,,,,,99.06662364645244,,,,,,,97.01537914308514,,,95.98455734279804,,,,,,,,,,,,,97.97044663811158,,
GPS,46681,32,67.16864845976195,,,,,,67.89092266648547,,,,,,,40.67289216325041,,,76.8648529825432,,,,,,,,,,,,,96.48875810755683,,,81.8829623635668,,,,,,71.77908453935368,,,,,,,67.54443531694173,,,105.07647313326515,,,,,,,,,,,,,101.57212194330464,,,0.14351049693793308,,,,,,0.037196157857092356,,,,,,,0.07431496115937564,,,0.05734014537526358,,,,,,,,,,,,,0.09621504656614145,,,19.512360383387595,,,,,,17.783783661603078,,,,,,,22.276911586034725,,,19.279242456869675,,,,,,,,,,,,,19.1674168420496,,,101.04134946994272,,,,,,99.06852298085762,,,,,,,97.0370734383607,,,95.99297651516768,,,,,,,,,,,,,97.9731153519261,,
GPS,46711,32,66.88023392305911,,,,,,68.07552258378055,,,,,,,40.7622070872823,,,76.82637637240501,,,,,,,,,,,,,96.66827695946972,,,81.62892575808499,,,,,,72.08930866617948,,,,,,,67.5083858843586,,,104.93565701875664,,,,,,,,,,,,,101.68802953419512,,,0.08912523695574838,,,,,,0.02753339109014394,,,,,,,0.046436744479885,,,0.036693510702553764,,,,,,,,,,,,,0.0628205793731019,,,19.528538334355368,,,,,,17.768259444560982,,,,,,,22.268169530529622,,,19.295133860905622,,,,,,,,,,,,,19.153365156917523,,,101.0434586362158,,,,,,99.07042363846494,,,,,,,97.0586647361549,,,96.0014067090216,,,,,,,,,,,,,97.97575180416486,,
GPS,46741,32,66.44213075694361,,,,,,68.26257746207634,,,,,,,40.8044783715516,,,76.76261036218816,,,,,,,,,,,,,96.82195125999925,,,81.19687632793273,,,,,,72.40457491323636,,,,,,,67.39948281832662,,,104.76277692339315,,,,,,,,,,,,,101.77887766908916,,,0.09003529147235402,,,,,,0.039150821613811004,,,,,,,0.06757765277560036,,,0.04648150857665854,,,,,,,,,,,,,0.05725915844175197,,,19.54473846849076,,,,,,17.75269025011081,,,,,,,22.25937134397139,,,19.310982456261623,,,,,,,,,,,,,19.139317532299383,,,101.04561648589892,,,,,,99.07232593172368,,,,,,,97.0801531799908,,,96.00984835508041,,,,,,,,,,,,,97.97835632980492,,
GPS,46771,32,66.1184624903544,,,,,,68.38329040184547,,,,,,,40.799572035504426,,,76.61526643527148,,,,,,,,,,,,,96.99290583246506,,,80.90310691567706,,,,,,72.65227115306638,,,,,,,67.21802816091972,,,104.48038989063008,,,,,,,,,,,,,101.8898639282074,,,0.07857430651922544,,,,,,0.0687676213049941,,,,,,,0.059799452852773265,,,0.04096501100704707,,,,,,,,,,,,,0.06160990778666828,,,19.56096144348666,,,,,,17.737075461001005,,,,,,,22.250517591112974,,,19.32678846350458,,,,,,,,,,,,,19.12527356784079,,,101.04782347747474,,,,,,99.07423017481257,,,,,,,97.10153891696079,,,96.01830188073708,,,,,,,,,,,,,97.98092926162313,,
GPS,46801,32,65.9146642065243,,,,,,68.50071937893281,,,,,,,40.7578507414147,,,76.53179728844262,,,,,,,,,,,,,97.16771809486653,,,80.75456161648364,,,,,,72.89878990047117,,,,,,,66.9804764848545,,,104.28465432081524,,,,,,,,,,,,,102.00691883214014,,,0.09414013922230637,,,,,,0.07115896084675949,,,,,,,0.0685853878190205,,,0.024391354722470185,,,,,,,,,,,,,0.03280031746073763,,,19.577207920331674,,,,,,17.721414453980145,,,,,,,22.24160883390698,,,19.342552097122237,,,,,,,,,,,,,19.11123251951225,,,101.05008007437551,,,,,,99.07613668368873,,,,,,,97.1228220977508,,,96.02676771009396,,,,,,,,,,,,,97.98347123483684,,
GPS,46831,32,65.54854149793854,,,,,,68.58894798929637,,,,,,,40.717878063259136,,,76.44921504507974,,,,,,,,,,,,,97.32965800621514,,,80.41239422633492,,,,,,73.11668649975738,,,,,,,66.74642700029162,,,104.09172656844964,,,,,,,,,,,,,102.11256110627039,,,0.08379891642626754,,,,,,0.0557865064556215,,,,,,,0.06588855958270586,,,0.05188792920655505,,,,,,,,,,,,,0.011139941152715792,,,19.593478563326446,,,,,,17.705706236696614,,,,,,,22.232645375374336,,,19.358273809379007,,,,,,,,,,,,,19.097194673412353,,,101.0523867450556,,,,,,99.07804604828468,,,,,,,97.14400338440419,,,96.03524665854698,,,,,,,,,,,,,97.98598196849323,,
GPS,46861,32,65.19384348164203,,,,,,68.6793503300841,,,,,,,40.758064774628586,,,76.32465229350018,,,,,,,,,,,,,97.46358645404212,,,80.08508129872502,,,,,,73.33911195698303,,,,,,,66.63598421831145,,,103.84472473813616,,,,,,,,,,,,,102.19100030162505,,,0.1059285240559092,,,,,,0.07214841009137861,,,,,,,0.08434364572202298,,,0.05022871932450795,,,,,,,,,,,,,0.019425127184856016,,,19.609774040230402,,,,,,17.689950897132697,,,,,,,22.22362828469996,,,19.37395331255215,,,,,,,,,,,,,19.083159285631396,,,101.05474396308334,,,,,,99.0799580451984,,,,,,,97.16508191575011,,,96.04373835166132,,,,,,,,,,,,,97.98846209386285,,
GPS,46891,32,64.81241960221482,,,,,,68.88237623674175,,,,,,,40.72813826878893,,,76.19795490141203,,,,,,,,,,,,,97.60359413627998,,,79.7266704851506,,,,,,73.68345322022077,,,,,,,66.41863109616335,,,103.59657563024393,,,,,,,,,,,,,102.2778931996373,,,0.09876854251204503,,,,,,0.064749609095421,,,,,,,0.09311664876759375,,,0.049756745747879146,,,,,,,,,,,,,0.011271505680328213,,,19.62609502230788,,,,,,17.67414743332306,,,,,,,22.214557858649318,,,19.38959104950352,,,,,,,,,,,,,19.06912595521288,,,101.05715220721994,,,,,,99.08187326683452,,,,,,,97.18605836396311,,,96.05224360120117,,,,,,,,,,,,,97.99091193530107,,
GPS,46921,32,64.47182234216356,,,,,,69.0484133659844,,,,,,,40.74655381462216,,,76.06368489176515,,,,,,,,,,,,,97.77372195011802,,,79.41852962233793,,,,,,73.9910808562052,,,,,,,66.27573168217825,,,103.34006325145279,,,,,,,,,,,,,102.39832961300382,,,0.09280657963924435,,,,,,0.07150219330061638,,,,,,,0.08328305058861843,,,0.05353117539498239,,,,,,,,,,,,,0.0221307034365857,,,19.642442184422453,,,,,,17.658295197301655,,,,,,,22.205434647820745,,,19.405187210873706,,,,,,,,,,,,,19.055094280976395,,,101.0596119615061,,,,,,99.08379203669504,,,,,,,97.206932893645,,,96.06076281829343,,,,,,,,,,,,,97.99333181514875,,
GPS,46951,32,64.19417097531041,,,,,,69.18093138582364,,,,,,,40.70703096625109,,,75.9495701358797,,,,,,,,,,,,,97.90252467489285,,,79.18752960306892,,,,,,74.2655273067486,,,,,,,66.04509402828589,,,103.11190133540634,,,,,,,,,,,,,102.47773493871236,,,0.08702168290489669,,,,,,0.0564957692619048,,,,,,,0.09310330005219337,,,0.06436280559229603,,,,,,,,,,,,,0.026698773603115927,,,19.658816205133014,,,,,,17.64239353468543,,,,,,,22.196259199912056,,,19.420741981490327,,,,,,,,,,,,,19.041063861471507,,,101.06212371535042,,,,,,99.08571468028553,,,,,,,97.22770567282176,,,96.06929641088321,,,,,,,,,,,,,97.99572205377082,,
GPS,46981,32,63.83636205587931,,,,,,69.26565262508552,,,,,,,40.58597386630931,,,75.88466950836533,,,,,,,,,,,,,98.0360007308094,,,78.86085076167302,,,,,,74.49139466763748,,,,,,,65.69151400833479,,,102.95046401376487,,,,,,,,,,,,,102.56414482474284,,,0.09519953087408693,,,,,,0.0930834055083232,,,,,,,0.07734446410397816,,,0.06172781070781839,,,,,,,,,,,,,0.01739898127174825,,,19.675217766761786,,,,,,17.6264417846037,,,,,,,22.18703205970928,,,19.436255540395607,,,,,,,,,,,,,19.027034294959176,,,101.06468796361473,,,,,,99.0876415251603,,,,,,,97.24837687289235,,,96.07784478374106,,,,,,,,,,,,,97.99808296958977,,
GPS,47011,32,63.46747128067704,,,,,,69.42297154409985,,,,,,,40.57228756041818,,,75.74299694316448,,,,,,,,,,,,,98.16079602076923,,,78.52176287434744,,,,,,74.79721076044615,,,,,,,65.50190740663695,,,102.68903033866496,,,,,,,,,,,,,102.64364068860039,,,0.08884951324353375,,,,,,0.0501880089359861,,,,,,,0.04962570164545625,,,0.0352465748559861,,,,,,,,,,,,,0.021786619206503918,,,19.691647555495113,,,,,,17.610439279587634,,,,,,,22.17775376905494,,,19.451728060916746,,,,,,,,,,,,,19.01300517937071,,,101.06730520670519,,,,,,99.08957290097239,,,,,,,97.26894666862405,,,96.08640833849269,,,,,,,,,,,,,98.00041487912291,,
GPS,47041,32,63.0296645199624,,,,,,69.58024467296201,,,,,,,40.567515554003954,,,75.61531067337259,,,,,,,,,,,,,98.29743953220148,,,78.10006940549471,,,,,,75.10556298533015,,,,,,,65.32640053465875,,,102.44770460840627,,,,,,,,,,,,,102.73762879147387,,,0.08737142695559975,,,,,,0.08269597441243572,,,,,,,0.07212567314701565,,,0.03681112557982837,,,,,,,,,,,,,0.026030387263319736,,,19.70810626146134,,,,,,17.594385345487893,,,,,,,22.168424866834226,,,19.467159710709957,,,,,,,,,,,,,18.99897611228269,,,101.06997595066164,,,,,,99.09150913952097,,,,,,,97.28941523810822,,,96.09498747363452,,,,,,,,,,,,,98.0027180970164,,
GPS,47071,32,62.61459686314348,,,,,,69.75416221565732,,,,,,,40.54397761516845,,,75.47707104170416,,,,,,,,,,,,,98.37241475573441,,,77.7066961490768,,,,,,75.4343854849686,,,,,,,65.12317728614991,,,102.19403036830113,,,,,,,,,,,,,102.76954191087722,,,0.07708573443770482,,,,,,0.048862158263583984,,,,,,,0.061234253686154434,,,0.037104413895660875,,,,,,,,,,,,,0.025766735018601484,,,19.724594578826487,,,,,,17.57827930137445,,,,,,,22.15904588895633,,,19.48255065181266,,,,,,,,,,,,,18.98494669087865,,,101.07270070725053,,,,,,99.09345057480127,,,,,,,97.30978276272772,,,96.10358258455322,,,,,,,,,,,,,98.0049929360815,,
GPS,47101,32,62.236435690858606,,,,,,69.92071514207808,,,,,,,40.49780952028704,,,75.27237552443088,,,,,,,,,,,,,98.4823694050888,,,77.35894319702228,,,,,,75.75798478807795,,,,,,,64.88662195528511,,,101.85424807145898,,,,,,,,,,,,,102.84007070339521,,,0.06768614349222687,,,,,,0.08923275551830828,,,,,,,0.07542692720763744,,,0.041217970934379775,,,,,,,,,,,,,0.01749506987154743,,,19.74111320588554,,,,,,17.56212045943448,,,,,,,22.149617368331896,,,19.497901040690355,,,,,,,,,,,,,18.970916511918187,,,101.07547999405868,,,,,,99.09539754305521,,,,,,,97.33004942713377,,,96.11219406354192,,,,,,,,,,,,,98.00723970732916,,
GPS,47131,32,61.820298528080166,,,,,,70.05160221062013,,,,,,,40.45080740546764,,,75.09055970176644,,,,,,,,,,,,,98.61779372339953,,,76.96581141113185,,,,,,76.04586670274406,,,,,,,64.64967411512393,,,101.54631853525419,,,,,,,,,,,,,102.93928207372468,,,0.09166970936947896,,,,,,0.039802708896930036,,,,,,,0.0601717449479376,,,0.02571441460504503,,,,,,,,,,,,,0.028981119153834372,,,19.757662845147802,,,,,,17.545908124882427,,,,,,,22.140139834854104,,,19.513211028282733,,,,,,,,,,,,,18.956885171705284,,,101.0783143345871,,,,,,99.0973503828213,,,,,,,97.35021541921482,,,96.12082229981587,,,,,,,,,,,,,98.00945872000447,,
GPS,47161,32,61.454988251370686,,,,,,70.01500656980062,,,,,,,40.43267204072705,,,74.90948293095107,,,,,,,,,,,,,98.69769949523183,,,76.63532837162293,,,,,,76.15564529005411,,,,,,,64.45680679245126,,,101.24098548989076,,,,,,,,,,,,,102.98290968768742,,,0.07481985274086735,,,,,,0.06543926237426559,,,,,,,0.06921517810896351,,,0.0635228678525114,,,,,,,,,,,,,0.040896767817560374,,,19.774244203445868,,,,,,17.52964159584249,,,,,,,22.130613815373437,,,19.52848076006405,,,,,,,,,,,,,18.942852266046092,,,101.08120425835062,,,,,,99.0993094349882,,,,,,,97.3702809300799,,,96.12946767953581,,,,,,,,,,,,,98.01165028162269,,
GPS,47191,32,60.997813032081034,,,,,,70.03082978165557,,,,,,,40.407136093646706,,,74.6774728589551,,,,,,,,,,,,,98.73999612444968,,,76.19355710184851,,,,,,76.32402684871488,,,,,,,64.25355332909587,,,100.87016573677701,,,,,,,,,,,,,102.98964256263542,,,0.09528502790904662,,,,,,0.04024865087751091,,,,,,,0.051131444207457175,,,0.0716191537978872,,,,,,,,,,,,,0.029076158988779757,,,19.790857992000515,,,,,,17.513320163274447,,,,,,,22.121039833694383,,,19.543710376069388,,,,,,,,,,,,,18.928817390235476,,,101.0841503009705,,,,,,99.10127504284367,,,,,,,97.39024615399588,,,96.13813058581164,,,,,,,,,,,,,98.01381469800027,,
GPS,47221,32,60.528222966389,,,,,,70.0380992096728,,,,,,,40.34752684153645,,,74.40605918820776,,,,,,,,,,,,,98.80366163216542,,,75.7371124458333,,,,,,76.48531320251445,,,,,,,64.00024134797715,,,100.44913649805784,,,,,,,,,,,,,103.02083098674893,,,0.07537677255889272,,,,,,0.10777777502255045,,,,,,,0.061541731423273904,,,0.07801052520044303,,,,,,,,,,,,,0.02943359814811669,,,19.80750492653803,,,,,,17.496943110847592,,,,,,,22.111418410548968,,,19.558900010956474,,,,,,,,,,,,,18.914780139009448,,,101.0871530042783,,,,,,99.1032475521304,,,,,,,97.41011128837471,,,96.14681139872621,,,,,,,,,,,,,98.0159522732912,,
GPS,47251,32,60.10394356466316,,,,,,70.09243458303035,,,,,,,40.33424543113909,,,74.16619139462244,,,,,,,,,,,,,98.86799851815331,,,75.33655341094172,,,,,,76.69979811298387,,,,,,,63.81676374985975,,,100.07131214915873,,,,,,,,,,,,,103.05494808769743,,,0.05010522693691337,,,,,,0.14930969814034853,,,,,,,0.04841699238390313,,,0.09179642980610878,,,,,,,,,,,,,0.053357404757354746,,,19.82418572737611,,,,,,17.480509714848292,,,,,,,22.10175006358091,,,19.57404979404641,,,,,,,,,,,,,18.90074010651626,,,101.09021291641486,,,,,,99.1052273110983,,,,,,,97.42987653373905,,,96.15551049534677,,,,,,,,,,,,,98.01806331002022,,
GPS,47281,32,59.71990491597267,,,,,,70.16063946540979,,,,,,,40.35586570786215,,,73.8729380857414,,,,,,,,,,,,,98.87401061818096,,,74.98587181751566,,,,,,76.93170386837733,,,,,,,63.685699689819764,,,99.62492148329588,,,,,,,,,,,,,103.03070382967638,,,0.06399118246537973,,,,,,0.14627108418725765,,,,,,,0.026777726289286007,,,0.09198887533887637,,,,,,,,,,,,,0.05487836060767684,,,19.84090111952705,,,,,,17.464019244062584,,,,,,,22.092035307326494,,,19.589159849370887,,,,,,,,,,,,,18.886696886283154,,,101.09333059193433,,,,,,99.10721467056042,,,,,,,97.4495420936949,,,96.16422824973965,,,,,,,,,,,,,98.02014810911616,,
GPS,47311,32,59.314023867670166,,,,,,70.17082751611957,,,,,,,40.35091947213198,,,73.59034654467897,,,,,,,,,,,,,98.84179411716866,,,74.60904384928034,,,,,,77.10286306510434,,,,,,,63.515718020981446,,,99.19423076372058,,,,,,,,,,,,,102.96902128457563,,,0.03952558966088686,,,,,,0.15965841063337477,,,,,,,0.02726227556547673,,,0.09441710095146831,,,,,,,,,,,,,0.0533089746969434,,,19.85765183278988,,,,,,17.447470959678117,,,,,,,22.082274653201722,,,19.604230295712895,,,,,,,,,,,,,18.87265007118334,,,101.09650659190753,,,,,,99.10920998394721,,,,,,,97.46910817489226,,,96.17296503298127,,,,,,,,,,,,,98.0222069699456,,
GPS,47341,32,58.98141181494879,,,,,,70.17238530574232,,,,,,,40.31339688419366,,,73.2873743298345,,,,,,,,,,,,,98.88384246185777,,,74.32285258294084,,,,,,77.26680637490156,,,,,,,63.29821389552806,,,98.7384201229925,,,,,,,,,,,,,102.98674410064689,,,0.0647776773959322,,,,,,0.1270490335982266,,,,,,,0.04390285249928143,,,0.09037862202612572,,,,,,,,,,,,,0.058378777168578734,,,19.87443860185229,,,,,,17.430864115164784,,,,,,,22.072468609482858,,,19.619261246655093,,,,,,,,,,,,,18.858599253402875,,,101.0997414840282,,,,,,99.1112136073638,,,,,,,97.48857498699985,,,96.18172121317288,,,,,,,,,,,,,98.02424019034565,,
GPS,47371,32,58.55609212189513,,,,,,70.15833400237017,,,,,,,40.27502116856048,,,72.97962216290281,,,,,,,,,,,,,98.90487722244814,,,73.92332010809602,,,,,,77.41586490092322,,,,,,,63.080256937475816,,,98.27799012163939,,,,,,,,,,,,,102.98490234262465,,,0.04647645021725725,,,,,,0.1246368722879029,,,,,,,0.04875786446242179,,,0.08144250653514389,,,,,,,,,,,,,0.10010119831706399,,,19.891262166392295,,,,,,17.41419795617185,,,,,,,22.062617681294466,,,19.634252810618943,,,,,,,,,,,,,18.84454402440713,,,101.10303584272124,,,,,,99.11322589964597,,,,,,,97.50794274266552,,,96.19049715545019,,,,,,,,,,,,,98.02624806665719,,
GPS,47401,32,58.167294271536996,,,,,,70.09859177913765,,,,,,,40.32245658613139,,,72.6937921759421,,,,,,,,,,,,,98.9110503711299,,,73.56925704069963,,,,,,77.5170085319605,,,,,,,62.98925783473985,,,97.84796359673422,,,,,,,,,,,,,102.96989691224397,,,0.08011693223275136,,,,,,0.0494735619806765,,,,,,,0.04195277270019163,,,0.08901031225318128,,,,,,,,,,,,,0.07402352406975357,,,19.908123271177473,,,,,,17.39747172040871,,,,,,,22.05272237059093,,,19.649205090912748,,,,,,,,,,,,,18.830483974907406,,,101.10639024925138,,,,,,99.11524722241907,,,,,,,97.52721165749017,,,96.19929322199751,,,,,,,,,,,,,98.0282308937575,,
