system,SOD,nPRN,vtec_1,vtec_2,vtec_3,stec_1,stec_2,stec_3,roti_1,roti_2,roti_3,ipplat_1,ipplat_2,ipplat_3,ipplon_1,ipplon_2,ipplon_3
QZS,74251,3,,-136.1175371593775,-134.11532739818892,,-155.26569704051488,-147.56159994392823,,0.03120246611112954,0.025471537212105794,,19.7311654081139,17.584863793448232,,101.8038674829218,101.07198186712922
QZS,74281,3,,-136.15793307741953,-134.1553586559404,,-155.29839201551684,-147.6113168358413,,0.03439851477962499,0.023987145132332244,,19.726130324053052,17.584865293743388,,101.8035199729192,101.07198102430068
QZS,74311,3,,-136.2120009451292,-134.15842117981475,,-155.34926514650354,-147.61510664381683,,0.042912024593445314,0.01518537146822122,,19.721088004171197,17.584866818087256,,101.80316501984677,101.0719801882345
QZS,74341,3,,-136.27735958251657,-134.22625928765603,,-155.41513039874715,-147.69936835442462,,0.03721968299488809,0.024844998450713137,,19.71603848396436,17.58486836647278,,101.80280263688758,101.07197935893706
QZS,74371,3,,-136.30699499627804,-134.26038607313308,,-155.43337276131413,-147.7417497310866,,0.02560839703542461,0.021554377784865266,,19.710981798815684,17.584869938892776,,101.80243283740566,101.07197853641456
QZS,74401,3,,-136.36455011959595,-134.31379882678468,,-155.48875504537196,-147.8080903434136,,0.033782737782658126,0.02367270605212994,,19.70591798399176,17.584871535339932,,101.80205563494496,101.07197772067323
QZS,74431,3,,-136.39594240205594,-134.33945652353415,,-155.50927130429287,-147.83995022794062,,0.0290867888693485,0.02695375780429471,,19.700847074642034,17.58487315580682,,101.80167104322848,101.07197691171919
QZS,74461,3,,-136.46069625419136,-134.34225053284717,,-155.57414731242048,-147.84340604600112,,0.02830648868315614,0.020253902104212903,,19.695769105792984,17.58487480028592,,101.801279076157,101.07197610955846
QZS,74491,3,,-136.49350005872236,-134.44213563893533,,-155.5964750067723,-147.96747982879492,,0.03199636051056003,0.023949750124293373,,19.690684112352752,17.584876468769554,,101.8008797478085,101.07197531419718
QZS,74521,3,,-136.55598341947075,-134.44149659905534,,-155.6582420859145,-147.96667053664032,,0.024724161974987936,0.023808773630689988,,19.68559212910677,17.584878161249943,,101.8004730724371,101.07197452564121
QZS,74551,3,,-136.59469153335291,-134.49934589960617,,-155.6883548572803,-148.03852227178356,,0.003533814806878654,0.02747494639532019,,19.680493190717208,17.58487987771918,,101.80005906447231,101.07197374389654
QZS,74581,3,,-136.6367376525802,-134.46124171592407,,-155.72287405118587,-147.99116922328335,,0.013571832046205788,0.029370171508508687,,19.67538733172249,17.58488161816927,,101.79963773851784,101.0719729689689
QZS,74611,3,,-136.6833907035663,-134.52499595835798,,-155.7634826320539,-148.0703565893652,,0.004716992335330878,0.022209871838289465,,19.670274586534717,17.584883382592054,,101.79920910935095,101.07197220086412
QZS,74641,3,,-136.70234056302596,-134.5753690152479,,-155.76725959871297,-148.13292017718936,,0.007283636389208442,0.03924762324511981,,19.665154989438392,17.584885170979284,,101.7987731919211,101.07197143958798
QZS,74671,3,,-136.72435740519154,-134.610571995695,,-155.77509609883649,-148.17663762919892,,0.006183874457992251,0.03144378641212547,,19.660028574588505,17.584886983322587,,101.7983300013493,101.07197068514608
QZS,74701,3,,-136.74591105536416,-134.63760569566867,,-155.78230302739192,-148.21020616078147,,0.014954302345363497,0.0468686744171674,,19.65489537601912,17.584888819613468,,101.79787955292775,101.07196993754408
QZS,74731,3,,-136.77521899652152,-134.65943796937898,,-155.79978757875747,-148.2373127915373,,0.02778689105671795,0.032528272054774154,,19.649755427619766,17.58489067984332,,101.79742186211735,101.07196919678746
QZS,74761,3,,-136.79731762787875,-134.70285191372182,,-155.80768822761948,-148.2912305870833,,0.02232961534623597,0.041521168430058125,,19.64460876315887,17.584892564003397,,101.79695694454831,101.07196846288176
QZS,74791,3,,-136.8185444957386,-134.73027875431248,,-155.81441996962283,-148.32528726222193,,0.02875119879960753,0.02321413346148367,,19.639455416266657,17.584894472084866,,101.79648481601843,101.07196773583237
QZS,74821,3,,-136.84126196269597,-134.78995916758333,,-155.82311712716674,-148.39941295156302,,0.01648678417541866,0.038129441091307524,,19.63429542044129,17.58489640407875,,101.79600549249243,101.0719670156447
QZS,74851,3,,-136.8836213773846,-134.76562966005127,,-155.85784189782285,-148.36917176703275,,0.021929309804130607,0.02472633242136616,,19.62912880904471,17.584898359975973,,101.79551899010075,101.071966302324
QZS,74881,3,,-136.90631287517346,-134.81437986650639,,-155.86647496447213,-148.42971851620678,,0.009761271359789976,0.023558681918833816,,19.62395561530251,17.584900339767316,,101.79502532513891,101.0719655958756
QZS,74911,3,,-136.9428480682046,-134.93432769088358,,-155.89344022505955,-148.57871498046126,,0.01080585109124837,0.02222798928833185,,19.61877587230293,17.584902343443463,,101.79452451406648,101.07196489630459
QZS,74941,3,,-136.9604759927352,-134.82169670253649,,-155.8953415497056,-148.43877540414235,,0.009697750027180138,0.023259040624455038,,19.61358961299438,17.58490437099496,,101.79401657350587,101.07196420361622
QZS,74971,3,,-136.97905840576857,-134.84705583448547,,-155.89850190180042,-148.47026283264876,,0.00946628870060363,0.05767094017836819,,19.60839687018624,17.584906422412264,,101.79350152024176,101.07196351781546
QZS,75001,3,,-137.03777070638,-134.88870195701884,,-155.95478348291547,-148.5219837218956,,0.00841365191950037,0.03633242148011584,,19.603197676546298,17.584908497685685,,101.79297937121997,101.07196283890741
QZS,75031,3,,-137.0831130650741,-134.92754581458874,,-155.99333646980895,-148.5702232261366,,0.012958116601040591,0.1015600908464286,,19.59799206459875,17.584910596805422,,101.79245014354638,101.07196216689694
QZS,75061,3,,-137.10077192675993,-134.9724909610911,,-155.99523779445488,-148.62604234632857,,0.014477493635543699,0.03670393602483983,,19.59278006672618,17.584912719761576,,101.79191385448618,101.07196150178895
QZS,75091,3,,-137.14495615769624,-134.9879436559247,,-156.0322236201487,-148.64522252990196,,0.02709809956603207,0.10240205787724165,,19.587561715166157,17.584914866544096,,101.79137052146298,101.0719608435883
QZS,75121,3,,-137.18169499749138,-135.0352880262383,,-156.05934303437724,-148.7040220502273,,0.010146413522225256,0.03587680115788246,,19.582337042010373,17.584917037142837,,101.79082016205766,101.07196019229978
QZS,75151,3,,-137.18822338394602,-134.97882953462667,,-156.04650912193873,-148.6338659472919,,0.027181536208976544,0.10201569736418686,,19.577106079204924,17.584919231547527,,101.79026279400767,101.07195954792805
QZS,75181,3,,-137.1935984992919,-134.98437577379073,,-156.0321593557227,-148.6407390016198,,0.01252983701509994,0.034384564822766216,,19.571868858546267,17.584921449747785,,101.78969843520531,101.07195891047778
QZS,75211,3,,-137.22775555894137,-134.97852625869308,,-156.05584875021114,-148.6334549094783,,0.02972930916466151,0.07398856356887404,,19.566625411683322,17.584923691733092,,101.78912710369855,101.07195827995356
QZS,75241,3,,-137.2450271180744,-135.04378158745726,,-156.05722334950795,-148.71450507625678,,0.031379227184684895,0.060498828077299,,19.561375770114974,17.584925957492835,,101.78854881768785,101.07195765635993
QZS,75271,3,,-137.26641164906454,-135.07003062612634,,-156.06403208156613,-148.74709720503972,,0.029161109751783914,0.04432554450364586,,19.55611996518875,17.584928247016272,,101.78796359552675,101.07195703970135
QZS,75301,3,,-137.29546388608057,-135.04558809840887,,-156.08096410926217,-148.71671459249728,,0.02846518840875985,0.05955198431269492,,19.550858028100343,17.584930560292527,,101.78737145572028,101.07195642998221
QZS,75331,3,,-137.3472767923168,-135.08005847942152,,-156.12793186042532,-148.75952002182072,,0.011157526002195366,0.047235494883766375,,19.545589989892683,17.584932897310644,,101.78677241692431,101.07195582720688
QZS,75361,3,,-137.3825044471027,-135.0762877637775,,-156.1529957963668,-148.75481807547158,,0.02750515639263211,0.05283280465210783,,19.540315881455523,17.58493525805951,,101.78616649794458,101.07195523137962
QZS,75391,3,,-137.4045705235394,-135.06564034322562,,-156.16069098416577,-148.74157306737573,,0.020391988128187554,0.044793426704355724,,19.535035733520715,17.58493764252792,,101.7855537177352,101.07195464250466
QZS,75421,3,,-137.40789120475617,-135.12045163707037,,-156.14366900941096,-148.80964795154745,,0.029951737543218553,0.046493795985817696,,19.529749576666546,17.584940050704546,,101.7849340953986,101.0719540605862
QZS,75451,3,,-137.4363881498044,-135.17894439964908,,-156.15985600937827,-148.88229625321634,,0.019681623069715024,0.04528412929387283,,19.524457441313505,17.584942482577937,,101.78430765018386,101.07195348562831
QZS,75481,3,,-137.43305104138364,-135.17654935452592,,-156.13408539612627,-148.87930301176658,,0.02484972442890673,0.025147171444275487,,19.519159357723513,17.584944938136516,,101.78367440148617,101.07195291763506
QZS,75511,3,,-137.45343672563996,-135.19450547740013,,-156.13959663462995,-148.9015921243253,,0.021998445934415373,0.05971385878371482,,19.513855356001905,17.58494741736862,,101.78303436884585,101.07195235661038
QZS,75541,3,,-137.49687184329593,-135.18982511897755,,-156.17547764435974,-148.89575967937918,,0.02886052987464645,0.023271561104183127,,19.50854546609,17.584949920262428,,101.782387571947,101.07195180255825
QZS,75571,3,,-137.53517248911766,-135.22106956707958,,-156.20458827244923,-148.9345568248163,,0.02766615083360862,0.054786672831122554,,19.503229717771077,17.584952446806035,,101.78173403061699,101.07195125548247
QZS,75601,3,,-137.569641575899,-135.2280230568638,,-156.22865023864577,-148.94317705014913,,0.030243277590103222,0.01829192352078388,,19.497908140665587,17.584954996987406,,101.78107376482542,101.07195071538686
QZS,75631,3,,-137.58381906493432,-135.23252565042884,,-156.22600388627123,-148.9487524373913,,0.02781537833287935,0.053337488066265724,,19.492580764230983,17.584957570794373,,101.78040679468315,101.07195018227522
QZS,75661,3,,-137.60342327871194,-135.25352237241842,,-156.2305129814986,-148.9748185166091,,0.025043168425686036,0.01772220495039027,,19.48724761776155,17.584960168214682,,101.7797331404413,101.07194965615109
QZS,75691,3,,-137.63488432983888,-135.24061081269932,,-156.25063104392237,-148.95876004549365,,0.0272207001258063,0.04707747180207841,,19.481908730385797,17.58496278923594,,101.77905282249034,101.07194913701821
QZS,75721,3,,-137.65953369398977,-135.23879530650578,,-156.26179483325453,-148.95648620698336,,0.022851567132172984,0.01758902637768788,,19.476564131069146,17.584965433845646,,101.77836586135932,101.07194862488004
QZS,75751,3,,-137.70157840038377,-135.30805385026287,,-156.29583872492051,-149.04250798775627,,0.02574298053679181,0.008381570987957254,,19.471213848605498,17.58496810203117,,101.77767227771432,101.07194811974016
QZS,75781,3,,-137.72969694560462,-135.2852047619479,,-156.31157598959365,-149.014103863446,,0.01626558648957444,0.02099265211171509,,19.465857911625687,17.58497079377979,,101.77697209235848,101.07194762160191
QZS,75811,3,,-137.71370684750872,-135.3024583358775,,-156.26936160788912,-149.0355194194242,,0.015399699688210068,0.0270042330756168,,19.460496348591185,17.58497350907863,,101.77626532623033,101.07194713046871
QZS,75841,3,,-137.7446355776778,-135.30877105340605,,-156.28882435826793,-149.0433430203875,,0.01697477453723131,0.02516782042049282,,19.455129187793318,17.584976247914735,,101.77555200040312,101.07194664634385
QZS,75871,3,,-137.7658349502244,-135.30601477827773,,-156.2955175184782,-149.0399001014872,,0.023081470653237377,0.03170982887848634,,19.449756457354294,17.584979010275003,,101.77483213608387,101.07194616923056
QZS,75901,3,,-137.78300078848469,-135.30821192835685,,-156.2969306995681,-149.0426107761316,,0.02317563559520947,0.02355609840612207,,19.444378185224746,17.584981796146245,,101.77410575461235,101.07194569913203
QZS,75931,3,,-137.81173975156926,-135.40094515033974,,-156.31355436213815,-149.15779466594734,,0.023349660006920566,0.03273122389351434,,19.438994399183564,17.58498460551513,,101.7733728774602,101.07194523605139
QZS,75961,3,,-137.83261808652253,-135.36447716933134,,-156.31987500848405,-149.11247135525753,,0.02268171082632191,0.02465622044980272,,19.433605126837215,17.584987438368223,,101.77263352623012,101.07194477999165
QZS,75991,3,,-137.84679396889848,-135.37731548427664,,-156.31742121801236,-149.12840135536476,,0.023084915134745927,0.048033930304733075,,19.428210395618628,17.58499029469197,,101.77188772265485,101.0719443309559
QZS,76021,3,,-137.86863099040656,-135.40916064188696,,-156.32503930006888,-149.1679435285305,,0.021736427985119124,0.02286704487376306,,19.422810232787153,17.584993174472697,,101.77113548859624,101.07194388894699
QZS,76051,3,,-137.90657075635994,-135.41920700890907,,-156.35379037129806,-149.18040492710458,,0.017505409012274938,0.05162198128387225,,19.417404665423593,17.584996077696616,,101.77037684604393,101.07194345396783
QZS,76081,3,,-137.92807819711925,-135.4168337365988,,-156.3610101990137,-149.1774373104439,,0.013864088615000552,0.022849767802652896,,19.41199372043603,17.58499900434982,,101.76961181711535,101.0719430260212
QZS,76111,3,,-137.95106939930966,-135.46503876030562,,-156.37019561580124,-149.23730312278394,,0.010392543546667484,0.05002113201801324,,19.40657742455522,17.585001954418296,,101.76884042405408,101.07194260510985
QZS,76141,3,,-137.95852213110814,-135.46402032262284,,-156.35904460994178,-149.23601847054596,,0.010326124121726392,0.025406688165251427,,19.401155804334923,17.58500492788792,,101.7680626892293,101.07194219123647
QZS,76171,3,,-137.9383982757737,-135.4766417530107,,-156.31180719113334,-149.2516785716329,,0.010234766693798431,0.04717488519889997,,19.395728886148152,17.585007924744417,,101.76727863513432,101.0719417844037
QZS,76201,3,,-137.9542797636359,-135.51224122125137,,-156.311768667184,-149.29588422504224,,0.013218858517077157,0.01995621062758817,,19.390296696191072,17.585010944973423,,101.76648828438648,101.07194138461414
QZS,76231,3,,-137.9685891311672,-135.51850313222914,,-156.3097003475805,-149.30364373511094,,0.03103477351837883,0.03088059179250927,,19.384859260479388,17.58501398856047,,101.76569165972563,101.07194099187018
QZS,76261,3,,-137.98123616812697,-135.49920181089317,,-156.3054866026312,-149.27964597549663,,0.02564498847305095,0.018680104720721364,,19.379416604847847,17.585017055490955,,101.7648887840135,101.0719406061743
QZS,76291,3,,-138.00558246620864,-135.52693187095124,,-156.316611868014,-149.31407522234338,,0.030970515838589684,0.014926844003733767,,19.37396875494962,17.58502014575015,,101.76407968023258,101.07194022752888
QZS,76321,3,,-138.021502720619,-135.53908835889587,,-156.31674033902212,-149.32915734850292,,0.025317008781413155,0.02943542681426193,,19.368515736256064,17.585023259323236,,101.76326437148552,101.07193985593624
QZS,76351,3,,-138.055308382495,-135.5325791335558,,-156.340288421186,-149.3210510072028,,0.025440935215432853,0.01856682734217309,,19.36305757405552,17.585026396195268,,101.76244288099396,101.07193949139858
QZS,76381,3,,-138.0625471579855,-135.55004076637863,,-156.32912457401008,-149.34272356304103,,0.018739590434226086,0.028566305049814437,,19.357594293452188,17.585029556351174,,101.7616152320977,101.07193913391816
QZS,76411,3,,-138.0970227874464,-135.5885672093179,,-156.3535976937077,-149.39056481294108,,0.02701579717389373,0.015592576923955418,,19.35212591936503,17.585032739775784,,101.7607814482538,101.07193878349707
QZS,76441,3,,-138.11478776970733,-135.5851191333005,,-156.35625694524256,-149.3862611209329,,0.02086523124662376,0.027238667511721278,,19.346652476530462,17.585035946453804,,101.75994155303594,101.07193844013734
QZS,76471,3,,-138.1524914328434,-135.60101931514606,,-156.38499511731155,-149.40599365464453,,0.00825507738037022,0.02397177178393769,,19.341173989497424,17.585039176369833,,101.75909557013327,101.07193810384095
QZS,76501,3,,-138.19636706540322,-135.64226569528273,,-156.4218138323603,-149.45721361686265,,0.010371753533994311,0.02342903903368534,,19.335690482628628,17.58504242950834,,101.75824352334945,101.07193777460994
QZS,76531,3,,-138.23566416964448,-135.6320030291366,,-156.45267168929857,-149.44444396885024,,0.008524581520138618,0.023012268433066387,,19.330201980099663,17.585045705853698,,101.7573854366021,101.07193745244604
QZS,76561,3,,-138.24455234896448,-135.64216416845633,,-156.44385884421902,-149.45704667974894,,0.019380604019122307,0.01802408737909542,,19.32470850589848,17.58504900539014,,101.75652133392154,101.07193713735116
QZS,76591,3,,-138.2890955620042,-135.67033954797964,,-156.4816154381181,-149.49202833457764,,0.017474164296025472,0.02180031376103511,,19.319210083823933,17.5850523281018,,101.75565123945023,101.07193682932704
QZS,76621,3,,-138.3393849835301,-135.67590928460777,,-156.52688738354212,-149.4989270136947,,0.01787429436715073,0.02439521544767471,,19.313706737486747,17.585055673972708,,101.75477517744177,101.07193652837529
QZS,76651,3,,-138.41845367626757,-135.69833513214783,,-156.60971028827092,-149.52676588870645,,0.01681553119456699,0.017215386019233815,,19.30819849030702,17.585059042986764,,101.75389317226002,101.0719362344976
QZS,76681,3,,-138.4679273979425,-135.6994789855692,,-156.65394162431315,-149.5281661706362,,0.023100165561737586,0.02269502709359266,,19.30268536551432,17.58506243512775,,101.75300524837814,101.07193594769548
QZS,76711,3,,-138.50209190239275,-135.72734438294526,,-156.67823473420552,-149.5627624124404,,0.03488417566724088,0.01006739361944002,,19.297167386147382,17.585065850379344,,101.75211143037805,101.07193566797045
QZS,76741,3,,-138.5222064326892,-135.71149790311676,,-156.6842470732694,-149.5430555613616,,0.03275758409430005,0.022845766548209856,,19.29164457505311,17.58506928872511,,101.7512117429491,101.07193539532392
QZS,76771,3,,-138.56736491803608,-135.75296206437935,,-156.7229286468585,-149.5945453069125,,0.031009281464784186,0.004800793188579062,,19.286116954885227,17.58507275014848,,101.75030621088754,101.07193512975725
QZS,76801,3,,-138.596734554374,-135.72615404204078,,-156.74106822105003,-149.56122087602984,,0.03705312451011081,0.014002224015737355,,19.280584548104862,17.585076234632794,,101.74939485909559,101.0719348712718
QZS,76831,3,,-138.63454156994192,-135.7570082784586,,-156.77023033009291,-149.59952982006712,,0.032939910589763276,0.0056732254757682725,,19.27504737698,17.585079742161266,,101.74847771258067,101.07193461986878
QZS,76861,3,,-138.66643411513,-135.78118222630835,,-156.79172293396974,-149.6295398030577,,0.031030046502984666,0.009708303745049355,,19.269505463585674,17.585083272717007,,101.7475547964547,101.0719343755493
QZS,76891,3,,-138.65623218808796,-135.7987068899814,,-156.7584627096692,-149.6512893489508,,0.02973519432774075,0.01080716081539493,,19.263958829799087,17.585086826282996,,101.74662613593254,101.07193413831459
QZS,76921,3,,-138.69292648281183,-135.77576664951079,,-156.78628874336462,-149.6227695949488,,0.031763534700638654,0.019507268997621136,,19.25840749730533,17.585090402842106,,101.74569175633226,101.07193390816562
QZS,76951,3,,-138.73561881850384,-135.79911346490093,,-156.82195127718356,-149.65175180987399,,0.026056128285917853,0.014276562316278963,,19.252851487589957,17.58509400237711,,101.74475168307298,101.07193368510342
QZS,76981,3,,-138.7420950640946,-135.80343257702793,,-156.81054332930776,-149.65709599557647,,0.020370403046115742,0.025282239844999447,,19.247290821944695,17.585097624870645,,101.74380594167533,101.07193346912887
QZS,77011,3,,-138.76563174349042,-135.81481485414963,,-156.82137318656865,-149.6712146180966,,0.02496071425434014,0.017988561794580908,,19.24172552146321,17.585101270305245,,101.74285455775984,101.07193326024286
QZS,77041,3,,-138.7667787863378,-135.80540107011194,,-156.80314366531823,-149.65949842078248,,0.02074465149575781,0.025083698721378465,,19.236155607041905,17.585104938663342,,101.74189755704641,101.0719330584462
QZS,77071,3,,-138.77380062706453,-135.82088889501995,,-156.7926092740229,-149.67871718614896,,0.027691260601521342,0.017348642981477442,,19.230581099378746,17.585108629927223,,101.74093496535342,101.07193286373962
QZS,77101,3,,-138.76820108346607,-135.81125799786565,,-156.76573390265062,-149.66673114765825,,0.020174611198857315,0.027109877640753226,,19.225002018973836,17.585112344079096,,101.73996680859699,101.07193267612375
QZS,77131,3,,-138.78928404089447,-135.82641492643464,,-156.7735833597781,-149.68553870167983,,0.03059153023234976,0.017288593782223614,,19.21941838612301,17.585116081101038,,101.73899311278929,101.07193249559924
QZS,77161,3,,-138.82269448616776,-135.85158228794933,,-156.79749105664612,-149.71678202948635,,0.019003251916780584,0.013957250747484787,,19.213830220931584,17.58511984097502,,101.73801390404005,101.07193232216665
QZS,77191,3,,-138.84063563871976,-135.82912848406576,,-156.80135797036397,-149.68886604873217,,0.03130478761947324,0.005796908351794553,,19.20823754329652,17.585123623682883,,101.73702920855298,101.07193215582642
QZS,77221,3,,-138.84558938445835,-135.8550922263974,,-156.78842126955024,-149.721098562811,,0.024131054708479913,0.01759636122393953,,19.20264037291821,17.58512742920638,,101.73603905262685,101.07193199657895
QZS,77251,3,,-138.8857096867892,-135.89846018407715,,-156.8211805089782,-149.77495203608726,,0.01857678390897216,0.005329471361312902,,19.197038729294352,17.585131257527134,,101.73504346265395,101.07193184442467
QZS,77281,3,,-138.91531161461273,-135.89157011973242,,-156.84033500991885,-149.76637050823507,,0.02167115749354995,0.017345931718398797,,19.191432631719056,17.58513510862667,,101.73404246511902,101.0719316993638
QZS,77311,3,,-138.93932928976716,-135.87756523945006,,-156.85229525008904,-149.7489502791392,,0.02128042199857376,0.03158351897275117,,19.185822099287993,17.585138982486377,,101.73303608659965,101.07193156139662
QZS,77341,3,,-138.9589766735827,-135.8906854318379,,-156.8586415212241,-149.7652271104779,,0.03047133006591755,0.01801687021447292,,19.180207150891228,17.58514287908755,,101.7320243537642,101.07193143052325
QZS,77371,3,,-138.98344624005648,-135.91440541702548,,-156.87129559738858,-149.79467184417,,0.0170138609098331,0.03782829032108472,,19.174587805216426,17.58514679841137,,101.73100729337169,101.07193130674382
QZS,77401,3,,-138.99804097871902,-135.9382185462474,,-156.87120570817345,-149.82423220755385,,0.019211714045372644,0.019709952807047987,,19.168964080747244,17.585150740438902,,101.7299849322708,101.07193119005835
QZS,77431,3,,-139.0224924469662,-135.9518962784593,,-156.88394967355296,-149.84120270135537,,0.0041762988039222345,0.03882830936449478,,19.163335972334984,17.585154686917765,,101.72895737573384,101.07193121936034
QZS,77461,3,,-139.03307697614497,-135.97960815759836,,-156.87878526628063,-149.87560626556922,,0.018981005232922697,0.022554550897026477,,19.15770354484551,17.585158674064186,,101.72792449399884,101.07193111688369
QZS,77491,3,,-139.07077031600275,-135.99962627187335,,-156.9087952492712,-149.9004518991312,,0.005828533439325695,0.036935955294879384,,19.15206679278813,17.585162683858844,,101.7268863926339,101.07193102150066
QZS,77521,3,,-139.10767146007086,-135.97649048601713,,-156.93782894514973,-149.87168804442933,,0.015099284124342095,0.021019821691263603,,19.146425733825346,17.5851667162828,,101.72584309883892,101.07193093321118
QZS,77551,3,,-139.13886657598752,-135.9829513136502,,-156.95952706793335,-149.87969153951036,,0.006183715107922096,0.030528551707837984,,19.140780385417766,17.585170771317006,,101.72479463990037,101.07193085201511
QZS,77581,3,,-139.15137701737515,-135.9672819453138,,-156.9570990179382,-149.8602029908111,,0.01796568346774214,0.02670400034869838,,19.13513076481692,17.585174848942298,,101.72374104318956,101.07193077791227
QZS,77611,3,,-139.10755845004124,-136.0113229797755,,-156.88185567131669,-149.91489161240617,,0.012568996704441242,0.028646137323793088,,19.12947688906798,17.58517894913941,,101.72268233616236,101.07193071090241
QZS,77641,3,,-139.06069101438814,-135.9970912349818,,-156.80277115145387,-149.89718887434861,,0.018150638272510268,0.029107008539951434,,19.123818775008548,17.585183071888963,,101.72161854635827,101.07193065098522
QZS,77671,3,,-139.0211228202533,-135.9835832988648,,-156.7332317209265,-149.88038525981705,,0.0440135670303125,0.027838212813844077,,19.118156439268905,17.585187217171455,,101.72054970139978,101.07193059816039
QZS,77701,3,,-139.02757859699383,-136.03614570520813,,-156.7233011028791,-149.9456595801293,,0.07237276447902712,0.024115189754250803,,19.112489898274024,17.585191384967285,,101.71947582899233,101.07193055242738
QZS,77731,3,,-139.05491680418407,-135.9816245251917,,-156.7404387073257,-149.87790584455615,,0.0710392355801463,0.03456095510008825,,19.106819168236413,17.585195575256737,,101.71839695692198,101.07193051378576
QZS,77761,3,,-139.0776836765646,-136.01662758404564,,-156.75173096766596,-149.92136635454932,,0.07375473524965918,0.0226849717917248,,19.10114426515963,17.585199788019988,,101.71731311305575,101.07193048223493
QZS,77791,3,,-139.04708625282214,-135.9935025729938,,-156.69413910952372,-149.89261539900764,,0.06812072161554315,0.023596492700132664,,19.095465204840966,17.585204023237083,,101.71622432534127,101.07193045777433
QZS,77821,3,,-139.08248739811265,-136.0520528257715,,-156.7219008209493,-149.96532796510252,,0.0657592462551358,0.027200205354681175,,19.08978200286868,17.585208280887983,,101.7151306218058,101.07193044040316
QZS,77851,3,,-139.13099244565822,-136.01101681850653,,-156.76664609886805,-149.91432642095145,,0.05003513453568975,0.022971127110033594,,19.084094674617642,17.58521256095253,,101.71403203055448,101.07193043012077
QZS,77881,3,,-139.14175691374516,-136.04704385759058,,-156.76271497856786,-149.9590586840224,,0.059372782102924584,0.026294029508192568,,19.078403235254324,17.585216863410455,,101.712928579771,101.07193042692626
QZS,77911,3,,-139.16426504244578,-136.03752811579957,,-156.7740200802247,-149.94721401570007,,0.07141273599297725,0.01913346503603607,,19.07270769973543,17.585221188241363,,101.71182029771656,101.07193043081878
QZS,77941,3,,-139.19500046725602,-136.07959464693033,,-156.79601372681773,-149.99944884682338,,0.0411527741582097,0.02806593648549261,,19.067008082804968,17.58522553542477,,101.7107072127285,101.07193044179738
QZS,77971,3,,-139.19842375237928,-136.04511518735347,,-156.78283298314787,-149.9565921679217,,0.03714375639365916,0.012155624721871107,,19.06130439899875,17.585229904940075,,101.709589353221,101.07193045986104
QZS,78001,3,,-139.21899092493112,-136.0911219342296,,-156.79185128929035,-150.01372168082833,,0.02332719266215819,0.026390359980025972,,19.05559666263693,17.585234296766565,,101.70846674768262,101.07193048500869
QZS,78031,3,,-139.2549400409657,-136.09086175019792,,-156.82078219679354,-150.01337473390936,,0.03715440355196552,0.008063500447659135,,19.049884887830284,17.585238710883406,,101.70733942467703,101.0719305172392
QZS,78061,3,,-139.28767955300768,-136.10918497487762,,-156.845640671672,-150.03611346607482,,0.024005531916904542,0.018067910884223652,,19.04416908847416,17.585243147269676,,101.70620741284135,101.07193055655134
QZS,78091,3,,-139.31574172353777,-136.11247204285664,,-156.86453823059608,-150.04017305738307,,0.02335832179727548,0.015900026255727617,,19.03844927825501,17.58524760590432,,101.7050707408867,101.0719306029439
QZS,78121,3,,-139.33707945306406,-136.13086774387133,,-156.8748413046641,-150.0630016787636,,0.018585567098552795,0.014764818302767069,,19.03272547064575,17.585252086766197,,101.70392943759673,101.07193065641545
QZS,78151,3,,-139.35398067474375,-136.13013217766004,,-156.8795046692202,-150.06206391560085,,0.01466948971991675,0.015338968212447669,,19.026997678905218,17.58525658983403,,101.70278353182691,101.07193071696469
QZS,78181,3,,-139.36261270730859,-136.13296434533024,,-156.87359523421927,-150.06555819976688,,0.018007832816377297,0.008011714333433511,,19.02126591607878,17.58526111508646,,101.70163305250418,101.07193078459012
QZS,78211,3,,-139.39159461937604,-136.14478317989827,,-156.8939829642882,-150.08021633110883,,0.01343453916399893,0.015768442380027347,,19.015530194997996,17.58526566250199,,101.70047802862607,101.07193085929022
QZS,78241,3,,-139.41191860439628,-136.1575431519124,,-156.90329685208397,-150.09604354284085,,0.020751457138926153,0.008323750095633638,,19.009790528280295,17.58527023205903,,101.69931848926032,101.07193094106341
QZS,78271,3,,-139.4501105585507,-136.2096312008652,,-156.935696418964,-150.16072693122175,,0.011834100817609697,0.013736593087536185,,19.004046928328805,17.585274823735887,,101.69815446354409,101.071931029908
QZS,78301,3,,-139.45037085791768,-136.13532771187135,,-156.91934242403912,-150.06839734541938,,0.01724251347960294,0.010189508029819374,,18.99829940733265,17.58527943751073,,101.69698598068351,101.07193112582235
QZS,78331,3,,-139.5003110312524,-136.1918005690327,,-156.96701667898165,-150.13852770787815,,0.0122988603365904,0.022189256817190386,,18.99254797726547,17.58528407336166,,101.69581306995289,101.07193122880463
QZS,78361,3,,-139.5094016869367,-136.22343357954077,,-156.96219916078454,-150.1778000977111,,0.011103809702892136,0.021869573337312643,,18.98679264988464,17.58528873126664,,101.69463576069393,101.07193133885295
QZS,78391,3,,-139.5428592798297,-136.22311214379397,,-156.9888175901406,-150.17737627642475,,0.010111254646826748,0.03146038627039515,,18.981033436734176,17.58529341120352,,101.69345408231574,101.07193145596553
